0.999981	0.173685
3.63134e-06	1.32238
0.0499065	1.06747
0.104524	0.952494
0.219418	0.78548
0.0991263	0.962227
0.0596315	1.04354
0.70789	0.356253
0.694248	0.36563
0.113791	0.936346
0.263992	0.733245
0.248853	0.75045
0.652736	0.394748
0.208554	0.798996
0.0385382	1.09864
0.802347	0.293672
0.126851	0.914671
0.492238	0.517109
0.557146	0.465515
0.279904	0.715684
0.504845	0.506834
0.475422	0.531023
0.160748	0.863148
0.236478	0.764901
0.570319	0.455428
0.442719	0.558803
0.0210027	1.15779
0.898909	0.233397
0.48855	0.520142
0.672473	0.380786
0.592086	0.438995
0.0908221	0.977732
0.792022	0.300329
0.0788426	1.00142
0.0294195	1.12718
0.583707	0.44528
0.0919469	0.975593
0.186175	0.827988
0.134887	0.901888
0.295513	0.698937
0.139512	0.894702
0.741965	0.333227
0.271442	0.724957
0.843828	0.267362
0.852252	0.262093
0.08353	0.99195
0.871684	0.250051
0.858568	0.258169
0.420952	0.577862
0.123298	0.92046
0.623776	0.415604
0.229493	0.773239
0.380498	0.614647
0.0340174	1.11231
0.00802517	1.22147
0.67872	0.376414
0.617799	0.419974
0.991738	0.178447
0.0100859	1.209
0.955347	0.199664
0.15695	0.868628
0.0186376	1.16746
0.932582	0.213148
0.0335319	1.11383
0.664564	0.386354
0.51472	0.498875
0.749114	0.328457
0.404446	0.592651
0.936708	0.210693
0.355087	0.638767
0.433394	0.566907
0.688609	0.36953
0.832967	0.274188
0.779106	0.308715
0.907565	0.228157
0.397574	0.598899
0.532926	0.484398
0.0278423	1.13255
0.884177	0.242378
0.629544	0.411408
0.724371	0.34505
0.069236	1.02174
0.643554	0.401308
0.892422	0.237337
0.642805	0.40184
0.118874	0.927774
0.683759	0.372902
0.450221	0.552338
0.303774	0.690256
0.752848	0.325979
0.242429	0.757904
0.389429	0.606373
0.384682	0.61076
0.06204	1.03792
0.363279	0.630909
0.305837	0.688109
0.000266769	1.30579
0.462984	0.54147
0.0754276	1.00849
0.339465	0.654027
0.00116233	1.28534
0.317813	0.675759
0.633745	0.408366
0.000108617	1.31259
0.0451021	1.08016
0.546736	0.473577
0.0114058	1.20166
0.225189	0.778423
0.661492	0.388526
0.578837	0.448958
0.175393	0.842583
0.20565	0.802667
0.51852	0.495835
0.784798	0.305005
0.818057	0.283631
0.713665	0.352314
0.526529	0.489458
0.14484	0.886571
0.0135487	1.19062
0.32392	0.669551
0.909759	0.226833
0.15293	0.874511
0.374098	0.620644
0.925083	0.217627
0.181221	0.834648
0.446849	0.555237
0.0171814	1.17373
0.943756	0.206508
0.845793	0.266134
0.961138	0.196262
0.768359	0.315743
0.76586	0.317385
0.147984	0.881845
0.08353	0.99195
0.248853	0.75045
0.311802	0.681925
0.331087	0.662349
0.0734625	1.01264
0.023928	1.14655
0.977649	0.186607
0.412631	0.585282
0.717939	0.349406
0.80994	0.288802
0.888385	0.239803
0.367201	0.627171
0.116797	0.931251
0.191341	0.821148
0.5427	0.476727
0.285233	0.709918
0.00329749	1.25849
0.575048	0.451827
0.398624	0.597939
0.832967	0.274188
0.916362	0.222853
0.610252	0.42552
0.0709646	1.01799
0.345514	0.648072
0.00607767	1.23485
0.467278	0.537848
0.551438	0.469932
0.241155	0.759397
0.433141	0.56713
0.196412	0.814527
0.292649	0.701981
0.334539	0.658903
0.0419499	1.08885
0.0477205	1.07317
0.809922	0.288815
0.508215	0.504114
0.200372	0.809411
0.374518	0.620256
0.0654382	1.03017
0.426578	0.572891
0.985195	0.182232
0.320399	0.673126
0.00527944	1.24095
0.759054	0.32187
0.925083	0.217627
0.312581	0.681125
0.984071	0.182883
0.730557	0.340871
0.787897	0.302994
0.17	0.850057
0.0253526	1.14132
0.916362	0.222853
0.201909	0.807432
0.603754	0.430308
0.135851	0.900385
0.6128	0.423639
0.167553	0.853483
0.455915	0.547476
0.181409	0.834385
0.269227	0.727411
0.0419499	1.08885
0.5427	0.476727
0.760103	0.321176
0.01388	1.18899
0.997106	0.175343
0.015596	1.18086
0.264131	0.733092
