3.20652e-07	1.02723
0.999956	0.0140204
0.25052	0.520375
0.947907	0.0407564
0.234359	0.537014
0.165541	0.615321
0.243942	0.527082
0.170442	0.60926
0.297979	0.4744
0.939388	0.0452005
0.867148	0.0837401
0.506189	0.306511
0.741419	0.154863
0.152068	0.632461
0.737302	0.157287
0.349167	0.428746
0.860956	0.0871151
0.293097	0.478952
0.404275	0.383201
0.81998	0.109773
0.627213	0.224903
0.0191922	0.887356
0.398806	0.387577
0.141009	0.647107
0.112179	0.688248
0.208925	0.564414
0.254335	0.516525
0.0973331	0.711517
0.812947	0.113721
0.239703	0.531453
0.0236574	0.87187
0.623979	0.226975
0.710653	0.173162
0.687662	0.1871
0.258657	0.512201
0.137975	0.65123
0.00509047	0.955479
0.976039	0.0262169
0.200697	0.573626
0.1948	0.580348
0.156163	0.627172
0.354439	0.424242
0.270633	0.500396
0.100017	0.707184
0.27443	0.496711
0.762611	0.142473
0.664008	0.201688
0.338703	0.437788
0.192	0.583578
0.389422	0.395152
0.392733	0.392469
0.00012215	1.0166
0.491624	0.316964
0.87877	0.077435
0.36779	0.412976
0.32509	0.449767
0.00427102	0.961555
0.825929	0.106449
0.620516	0.229197
0.26166	0.509215
0.0275133	0.859636
0.893542	0.0694774
0.530243	0.289574
0.631339	0.22227
0.833853	0.102041
0.0255233	0.86584
0.684633	0.188953
0.696982	0.181424
0.0640347	0.771259
0.899692	0.0661852
0.0155329	0.901455
0.203184	0.570821
0.356865	0.422173
0.000487227	1.00543
0.310512	0.462875
0.144728	0.642117
0.176497	0.601889
0.452604	0.345759
0.889464	0.0716676
0.146912	0.639224
0.771739	0.137189
0.65309	0.208506
0.0447106	0.813435
0.91282	0.0591981
0.694484	0.182942
0.0622825	0.774793
0.0356519	0.836383
0.313158	0.460474
0.143088	0.644313
0.714189	0.17104
0.171842	0.60754
0.533092	0.287592
0.950725	0.0392909
0.327656	0.447492
0.494097	0.315182
0.53953	0.283134
0.285634	0.485979
0.20527	0.568485
0.163015	0.618485
0.0174176	0.894011
0.724418	0.164925
0.750555	0.149496
0.608414	0.237033
0.198293	0.576353
0.148556	0.637057
0.0165279	0.897467
0.0468111	0.808455
0.38504	0.398722
0.828692	0.104912
0.510012	0.303794
0.844141	0.096348
0.320292	0.454045
0.217343	0.555168
0.0843272	0.733402
0.000858147	0.998107
0.47223	0.331129
0.79652	0.123006
0.342345	0.434623
0.00845948	0.934561
0.612584	0.234321
0.563863	0.266527
0.0876971	0.727577
0.335526	0.440558
0.381749	0.401415
0.115398	0.683415
0.988697	0.0197449
0.150521	0.634479
0.837655	0.0999315
0.0126046	0.913983
0.614908	0.23282
0.604889	0.239322
0.127641	0.665606
0.0366623	0.833687
0.766566	0.140179
0.107891	0.694802
0.983816	0.0222376
0.387293	0.396882
0.00307752	0.971561
0.416554	0.373483
0.317022	0.456985
0.448189	0.349091
0.219809	0.552497
0.666515	0.200131
0.12938	0.663148
0.000675204	1.00146
0.469974	0.332795
0.275726	0.495456
0.230864	0.540688
0.675425	0.194616
0.0493439	0.802602
0.584473	0.252739
0.196789	0.57807
0.00992574	0.9268
0.0929243	0.718763
0.282747	0.488721
0.502357	0.309249
0.575613	0.258637
0.182406	0.594819
0.463733	0.337423
0.00635488	0.946984
0.555429	0.272245
0.660368	0.203955
0.011297	0.920046
0.0953456	0.714758
0.682002	0.190573
0.851153	0.0924872
0.0120607	0.916477
0.0659857	0.767383
0.231502	0.540014
0.467862	0.334358
0.307705	0.465435
0.0342956	0.840056
0.484851	0.321879
0.979871	0.024255
0.748922	0.150455
0.794025	0.124421
0.656075	0.206637
0.477218	0.327456
0.0225061	0.875716
0.596657	0.244702
0.370077	0.411065
0.514535	0.30059
0.364902	0.415394
0.0458512	0.810714
0.301947	0.470722
0.920118	0.0553321
0.332607	0.443124
0.0407367	0.823189
0.841576	0.097767
0.241109	0.529996
0.281811	0.489617
0.110146	0.69134
0.745531	0.152444
0.00333368	0.96927
0.0378533	0.830565
0.609949	0.236034
0.136545	0.653187
0.914147	0.0584948
0.279192	0.492124
0.580697	0.25525
0.499716	0.311137
2.02036e-05	1.02325
0.0265085	0.862745
0.340843	0.435924
0.278301	0.492981
0.908396	0.0615473
0.541774	0.28159
0.592391	0.247508
0.0611498	0.777105
0.227811	0.543919
0.00749275	0.940044
5.30832e-05	1.02042
0.30544	0.46751
0.875736	0.0790776
0.854855	0.0904586
0.972694	0.0279349
0.103269	0.702011
0.0544891	0.791156
0.80918	0.115846
0.00153416	0.988099
0.0288286	0.855672
0.779389	0.132786
0.93227	0.0489316
0.799247	0.121454
0.733298	0.159652
0.425635	0.36639
0.378265	0.404281
0.266129	0.504806
0.716074	0.16991
0.0519784	0.796667
0.767658	0.139546
0.0211974	0.880206
0.643548	0.214514
0.410761	0.378049
0.00791725	0.937595
0.213779	0.559063
0.722185	0.166257
0.923084	0.0537701
0.0420363	0.81995
0.0069383	0.943357
0.927698	0.0513359
0.0809885	0.739293
0.573338	0.260159
0.691298	0.184882
0.582792	0.253856
0.571835	0.261168
0.263386	0.507512
0.700135	0.17951
0.754197	0.147371
0.968591	0.0300505
0.373768	0.408
0.707407	0.175117
0.846886	0.094835
0.41873	0.371779
0.990964	0.0185892
0.720421	0.167309
0.0828151	0.736055
0.00554858	0.952283
0.0678313	0.763769
0.0698413	0.759878
0.535297	0.286062
0.513058	0.301636
0.382731	0.40061
0.00379888	0.965319
0.88635	0.0733445
0.44101	0.354553
0.455349	0.343694
0.0577041	0.784273
0.0136177	0.909497
0.773275	0.136302
0.601391	0.241602
0.558286	0.270301
0.758097	0.145098
0.0146655	0.905032
0.00126859	0.991698
0.668752	0.198743
0.486462	0.320707
0.190186	0.585684
0.0527916	0.794869
0.488554	0.319183
0.965213	0.0317892
0.000278776	1.01088
0.680092	0.191743
0.130927	0.66097
0.517737	0.298331
0.435294	0.358927
0.0652987	0.768741
0.603552	0.240191
0.317783	0.456301
0.243329	0.527712
0.174328	0.604514
0.133256	0.657722
0.461058	0.339417
