1.18958e-06	1.34224
0.999839	0.184536
0.525077	0.503613
0.0602692	1.059
0.770389	0.326284
0.498289	0.525728
0.589719	0.453814
0.0319125	1.13694
0.511786	0.514603
0.732416	0.351623
0.111716	0.956398
0.456544	0.560322
0.743555	0.344331
0.0082542	1.23825
0.0530518	1.07644
0.939987	0.219802
0.0371344	1.12031
0.165955	0.871788
0.657716	0.403474
0.00153366	1.29816
0.0162155	1.19599
0.197413	0.829067
0.783936	0.317671
0.47693	0.543338
0.338904	0.669048
0.223127	0.796471
0.954417	0.211087
0.318079	0.689886
0.397244	0.613044
0.867473	0.26408
0.515818	0.511506
0.706762	0.3691
0.0136176	1.20866
0.576677	0.463587
0.0291654	1.14584
0.0878595	1.00003
0.979494	0.19658
0.446756	0.568936
0.439219	0.575339
0.855685	0.271589
0.20537	0.818678
0.66836	0.396298
0.242019	0.773196
0.991786	0.189423
0.00583268	1.25494
0.617483	0.432793
0.680737	0.387308
0.853719	0.272925
0.699134	0.374477
0.0100357	1.22743
0.89818	0.245279
0.84219	0.280032
0.174726	0.85925
0.000189046	1.32759
0.53697	0.49483
0.670898	0.394204
0.117342	0.946896
0.79469	0.310611
0.00237305	1.28707
0.300703	0.707897
0.484843	0.536564
0.295302	0.713724
0.248112	0.766069
0.350499	0.657382
0.105911	0.966716
0.257666	0.755277
0.252054	0.76216
0.38006	0.629081
0.806179	0.302934
0.903238	0.242379
0.554369	0.480629
0.261468	0.751094
0.358093	0.650146
0.798365	0.308152
0.30912	0.699122
0.604319	0.442682
0.22871	0.789601
0.0465401	1.09345
0.129086	0.92727
0.810484	0.300485
0.762825	0.331386
0.324176	0.683701
0.193841	0.833449
0.391653	0.618479
0.750228	0.339735
0.404495	0.60656
0.785466	0.316358
0.492694	0.530017
0.918809	0.232939
0.154566	0.888036
0.0941681	0.987901
0.153547	0.889704
0.713532	0.364778
0.231894	0.785825
0.330131	0.67739
0.570102	0.468482
0.0185659	1.18584
0.00394237	1.27079
0.419177	0.593113
0.432085	0.581703
0.266985	0.744701
0.876463	0.258343
0.207431	0.816083
0.642985	0.414217
0.003319	1.27711
0.0645026	1.04941
0.142305	0.906542
0.0261564	1.15632
0.0757191	1.02495
0.274959	0.73597
0.411808	0.599922
0.0794079	1.01694
0.823015	0.292419
0.650297	0.408982
0.628133	0.425253
0.37425	0.634625
0.288432	0.721157
0.160924	0.878811
0.463002	0.554856
0.147183	0.898896
0.754334	0.337017
0.000654119	1.31378
0.880888	0.255692
0.870845	0.262422
0.384729	0.624945
0.175074	0.858607
0.430129	0.583302
0.0405433	1.11058
0.910344	0.237694
0.689132	0.381591
0.0443512	1.09948
0.488292	0.533657
0.212865	0.809013
0.537748	0.494085
0.759438	0.333631
0.817688	0.295929
0.683917	0.385134
0.287713	0.721858
0.415293	0.596977
0.103069	0.971608
0.885902	0.252736
0.889575	0.250495
0.444241	0.571002
0.406731	0.604436
0.181048	0.85044
0.281573	0.728562
0.545234	0.487742
0.125145	0.934122
0.926174	0.228449
3.67958e-05	1.33686
0.598081	0.447422
0.912094	0.236766
0.0983978	0.980064
0.38773	0.62183
0.561804	0.474829
0.71937	0.360711
0.000652586	1.31389
0.931614	0.224983
0.652125	0.407729
0.366764	0.641754
0.0989799	0.978972
0.281573	0.728562
0.611486	0.437296
0.133826	0.91947
0.312097	0.696559
0.217411	0.803386
0.725127	0.356669
0.236828	0.779747
0.595173	0.449407
0.00513643	1.26047
0.132316	0.92198
0.138446	0.912352
0.363683	0.644479
0.640005	0.416458
0.14515	0.90218
0.0498225	1.08489
0.923034	0.22993
0.0205868	1.17732
0.123624	0.935875
0.0221612	1.17116
0.189308	0.839531
0.967334	0.203601
0.0941681	0.987901
0.471441	0.548044
0.624126	0.427771
0.0669023	1.04406
0.633628	0.420992
0.829875	0.287855
0.575858	0.463948
0.828511	0.288684
0.137361	0.914076
0.693752	0.3781
0.0727865	1.03084
0.0116693	1.21822
0.327313	0.680648
0.424197	0.588646
0.360655	0.647856
0.835422	0.284169
0.0703064	1.03629
0.0118785	1.21726
